id,phrase,source,ragil,is_verified,visibility_tier,category,vip_source,has_notes,in_post_links,corpus_role,rule_applied,confidence,cluster_id
70b66f57-9e22-48ca-8a38-07855e0acf8f,שטח אין סופי,גיורא בן-יעקוב SMS,534,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
68a3d0ba-d6ee-4a86-a7c6-0b2af3a7e1d2,אדמור הזקן המגיד מליאזנא,גיורא בן-יעקוב SMS,614,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
1f25580b-2552-424b-a0db-3b2b832e3c70,אצילות איז אויך דא,גיורא בן-יעקוב SMS,597,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
316d7701-2a47-4f50-96c2-b5537aa57458,ואציעה שאול הנך,גיורא בן-יעקוב SMS,594,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
6fddaa45-c2e6-4b60-892b-d6a2789d38d6,אמונה תמימה,גיורא בן-יעקוב SMS,597,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
abc1262b-50eb-4f2c-9214-f82e087a9c55,בטול העצבות,גיורא בן-יעקוב SMS,620,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
34dba571-3183-48aa-b289-3fb04a031751,ספר התניא,גיורא בן-יעקוב SMS,806,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
63399783-e6bc-427d-8541-7e17f2eca118,אשירה ליהוה כי גמל עלי,גיורא בן-יעקוב SMS,785,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
837c80da-35fa-4bcc-a0c8-ae639b461a58,יזרעאל לא רחמה לא עמי,גיורא בן-יעקוב SMS,753,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
d73f1524-418e-4580-9ecb-22adbbcb2395,עוגת דבש,גיורא בן-יעקוב SMS,785,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
fd0946da-d2a7-4bad-b817-e59ebb6437ac,בן בארי בת דבלים,גיורא בן-יעקוב SMS,753,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
dcb8bea1-7029-47a7-a9ca-4f8fd11f2a4c,הכנעה הבדלה המתקה,גיורא בן-יעקוב SMS,746,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
ba116586-69c3-4177-a4b9-0ac9a9a88e1a,יתמו חטאים מן הארץ,גיורא בן-יעקוב SMS,910,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
ba69ca1e-3be6-4061-afed-69a7c946856f,נשיאת הפכים,גיורא בן-יעקוב SMS,916,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
feb20c51-4f37-4f58-8a38-80c86f56f27d,תכונה יהודית,גיורא בן-יעקוב SMS,916,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
160dadba-2ecf-4293-ad45-037068f0ee11,בלי גבול ותכלית,גיורא בן-יעקוב SMS,949,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
49c74e32-550d-433e-8af1-22bffb502224,את פניך יהוה אבקש,גיורא בן-יעקוב SMS,990,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
66d3f6fa-a0f8-4140-90f5-b7e93b15d514,מלך מלכי המלכים הקדוש ברוך הוא,גיורא בן-יעקוב SMS,990,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
7dafd1a3-b55a-4e88-8955-5dcbf3c2fd65,אל תבלבל את המח,גיורא בן-יעקוב SMS,949,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
47403f1e-da30-41ba-971c-8491805bac5b,רפואת הגוף והנפש,גיורא בן-יעקוב SMS,1222,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
410954f7-5d93-4207-b8ae-6da3b4bd62dc,הרב אומר על עצמו שהוא משיח,גיורא בן-יעקוב SMS,1430,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
5179a056-63e1-4124-acdb-2d5ec4880d7e,משכני אחריך נרוצה הביאני המלך חדריו,גיורא בן-יעקוב SMS,1411,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
978c638a-3a62-403f-bf70-5852f0ed34fc,יהוה יתברך בחר בישראל,גיורא בן-יעקוב SMS,1411,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
c3935958-7695-4f9f-872c-d3737edcc939,יחי אדוננו מורנו ורבינו מלך המשיח לעולם ועד,גיורא בן-יעקוב SMS,1430,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
24e94426-7bce-4203-99dd-6b81b1b9565c,עבר הוה עתיד,גיורא בן-יעקוב SMS,772,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
c6f83d14-8d1d-4703-9fe0-5f387b9c40ba,אל בני ישראל אשלים מלאכה,contribution:יניב לוי,1111,True,3,els,יניב לוי,True,False,research_package,rule:contribution:יניב לוי,high,yaniv_els_637
302bf887-8af7-483c-8059-09b236e6285c,סוד הגאולה התשפ״ו,contribution:אריאל,911,True,3,,,False,False,thematic_corpus,rule:contribution:אריאל,high,
b94f71f0-9b6f-4f29-9ba3-4b0958972c9c,שניאור התשפ״ו,contribution:אריאל,1358,True,3,,,False,False,thematic_corpus,rule:contribution:אריאל,high,
c7dee8ab-6e36-4086-86fd-b4c363480c82,תשפו,גיורא בן-יעקוב SMS,786,True,1,,OPOC1 OPOC1,False,False,research_package,rule:גיורא בן-יעקוב SMS,high,giora_opoc_786
2a2a1757-a26f-47ce-8672-9fcd79fd010e,קטנתי מכל החסדים,גיורא בן-יעקוב SMS,786,True,3,,OPOC1 OPOC1,False,False,research_package,rule:גיורא בן-יעקוב SMS,high,giora_opoc_786
c218320d-84ac-465b-bad8-def4205344f1,אני הבעיה עצמה,גיורא בן-יעקוב SMS,358,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
dd59172a-6626-4201-804c-0e3d10991055,שר הדין,contribution:יניב לוי,569,True,3,רמז,,True,False,research_package,rule:contribution:יניב לוי,high,yaniv_sar_hadin
c6c31f5c-9d98-4a98-811b-c242df1cadc5,ישמח אביך ואמך,גיורא בן-יעקוב SMS,458,True,3,,,False,False,thematic_corpus,rule:גיורא בן-יעקוב SMS,medium,
bb412f66-b2c5-41e8-96a5-a27a05bc775a,תורה אחת,contribution:צבי (OPOC),1020,True,3,תורה והשגחה,,False,False,research_package,rule:contribution:צבי (OPOC),high,tzvi_torah_hashgacha_1020
36008571-0066-40c5-8fba-8a0e817cb826,ובתורתו,contribution:צבי (OPOC),1020,True,3,תורה והשגחה,,False,False,research_package,rule:contribution:צבי (OPOC),high,tzvi_torah_hashgacha_1020
7a1098b9-bc18-4f30-8d1c-a47a89e3b4d9,מלחמת לינדזי גרהאם,contribution:יניב לוי,878,True,3,משיח וגאולה,,False,False,thematic_corpus,rule:contribution:יניב לוי,high,
7f0c12e8-d442-4e92-a060-5fc520d8d687,מעלפת ספירים,contribution:צבי (OPOC),1020,True,3,תורה והשגחה,,False,False,research_package,rule:contribution:צבי (OPOC),high,tzvi_torah_hashgacha_1020
1b7c0034-7628-43f4-9dca-af41619def0a,קציר כתר,contribution:צבי (OPOC),1020,True,3,תורה והשגחה,,False,False,research_package,rule:contribution:צבי (OPOC),high,tzvi_torah_hashgacha_1020
048ab0d7-8201-4e02-af18-1c9ae1b8ba73,קציר שערים,contribution:צבי (OPOC),1020,True,3,תורה והשגחה,,False,False,research_package,rule:contribution:צבי (OPOC),high,tzvi_torah_hashgacha_1020
5567c4ee-71e8-480b-bbf5-db324c8ea574,אברהם רחל מבכה,contribution:צבי (OPOC),553,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
a15d7807-fca2-4b0d-9cd4-2633f256cb46,אברם הוא אברהם,contribution:צבי (OPOC),503,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c43373b0-5d97-4b99-93bc-86d8340b1ec3,אהבה בכל נפש,contribution:צבי (OPOC),495,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
75639888-ac91-4e64-ab92-6ff885d58bdc,אזור חלציו,contribution:צבי (OPOC),358,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
15e3c948-a5c5-4124-8ac8-1874b51e6ae0,אל אלהי ישראל,contribution:צבי (OPOC),618,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
aae4938e-665a-452f-bf07-8325fe610c4c,אל מול פני המנורה,contribution:צבי (OPOC),553,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
69526080-6269-44c3-888e-6fb22324a760,אל מלא רחמים,contribution:צבי (OPOC),400,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
72715dba-72fd-45d0-b500-343b15177bce,אל שער המלך,contribution:צבי (OPOC),696,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c4a87473-d3f8-442d-ae55-be39de71b2c8,אל תירא כי עמך אני,contribution:צבי (OPOC),863,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5581b91d-6961-4058-a37e-eb5aee7aa86d,אלהינו,contribution:צבי (OPOC),102,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
005574a5-625e-4508-ae02-ab6e404728a5,אמונות,contribution:צבי (OPOC),503,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
88c95c65-410e-43b3-9f70-adc8c2368983,אמונתך,contribution:צבי (OPOC),517,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
85754b6d-13f7-4e5a-93bd-888208f0d16f,אמר עם הספר,contribution:צבי (OPOC),696,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c576e1f4-e5d9-4778-9d88-b28b17cf7e52,אמרי האזינה יהוה בינה הגיגי,contribution:צבי (OPOC),453,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
3ffe504f-3165-4bde-adc6-cd713b8447a0,אני דניאל,contribution:צבי (OPOC),156,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
023ea974-bb2f-4ed2-98c9-a0e9b2bd9062,אניות,contribution:צבי (OPOC),467,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
ec031223-11af-437a-9ef6-9ffc0cc96e28,אנכי יהוה אלהיך,contribution:צבי (OPOC),173,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
4442edec-7d96-4e21-8129-d3182aaf0c1e,אסרה נא ואראה,contribution:צבי (OPOC),530,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c4ab8b64-5b6f-4847-b381-9afc5e2556e9,אצמיח לדוד צמח צדקה,contribution:צבי (OPOC),530,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
877fd747-e0db-48f1-96d0-47c6fa550c97,ארחמנו,contribution:צבי (OPOC),305,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
4917ee02-5282-48c7-a8ad-6bd9bc58e4e1,את הכבש אחד תעשה בבקר,contribution:צבי (OPOC),1820,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d8c0911f-da7a-4071-a3b6-c3fad97b0859,באור,contribution:צבי (OPOC),209,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d96cd795-1d56-40ea-9065-76fb62b82bd3,באלהים בטחתי,contribution:צבי (OPOC),517,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
fea94e75-8fbb-4056-8dde-9002b6adb3b9,באמנתך,contribution:צבי (OPOC),513,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5a64d7a1-1e94-49a7-a7ca-4272a4837d68,בדוד עבדו,contribution:צבי (OPOC),98,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
84ac62ff-fa79-46b4-b84a-988ed64daeaf,בזאת אני בוטח,contribution:צבי (OPOC),496,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0fd55740-d416-4260-9aaa-0985868601bf,בזאת תדעון כי אל חי בקרבכם,contribution:צבי (OPOC),1383,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
851b4457-bdce-4ed3-b779-1f6bc7193fb6,ביום ההוא יהיה יהוה אחד ושמו אחד,contribution:צבי (OPOC),509,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f36bedb8-8812-468e-b1a9-164b6ba6ec81,ביום טובה היה בטוב,contribution:צבי (OPOC),119,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
1ae5826d-a66f-40a2-9b6b-e8ea6264e5f8,בירושלם יהיה שמי לעולם,contribution:צבי (OPOC),1144,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
beca6fd0-9284-45d7-b582-e6484190a94a,בית ישראל חי אני,contribution:צבי (OPOC),1032,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c290f276-24c1-40ea-841d-f8f6c25ee35e,במשפט ובצדקה,contribution:צבי (OPOC),638,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
cccb417b-4f20-47cd-b3f6-c49036aa8e5e,בציון הר קדשי,contribution:צבי (OPOC),777,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
ebcfea66-1707-489c-b2bf-a6e7b33215f8,בקרב חסד גלה ידך,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
6a1da198-b7d5-4359-a1c8-dd85548eb9e9,ברוך יהוה אלהי אדני אברהם,contribution:צבי (OPOC),613,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
92f4efd4-aaa2-4fd7-a822-9a04c82fb849,ברוך יהוה לעולם אמן ואמן,contribution:צבי (OPOC),618,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d043ee0e-f001-4a9c-874b-3e827186f063,ברעה,contribution:צבי (OPOC),277,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5589d53d-cc3c-47ec-9e9e-fd37c3fd59c8,ברקיע השמים,contribution:צבי (OPOC),777,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0297770e-dd48-4c70-bd91-cd96add3b782,בשורה,contribution:צבי (OPOC),513,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
06acb5ab-7f8d-4e1f-aa5f-a93913dc36b0,פחד,גיורא בן-יעקוב SMS,92,True,1,,,False,False,public_core,rule:גיורא בן-יעקוב SMS,medium,
1bcb556f-0cc8-467b-9167-76e9ecc815d3,גאלת בזרוע עמך,contribution:צבי (OPOC),849,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5c484c6e-7041-49d8-9925-4954ab245218,גל עיני ואביטה נפלאות,contribution:צבי (OPOC),773,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
ae96ef76-d035-4cf9-b104-799b2562b8d1,גלה צדקתו,contribution:צבי (OPOC),638,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
e1bdc794-cbd8-4d67-9a14-bf5e113545eb,גשנה,contribution:צבי (OPOC),358,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
37392ddf-9512-4453-b879-0b5e94a20c24,דוד מלך המשיח,contribution:צבי (OPOC),467,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
6db928c1-fd5d-4c43-9af5-8d859cd993ab,דרך לא סלולה,contribution:צבי (OPOC),386,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
f30fb832-9396-4829-bb3f-66f55a8a992d,האר פניך ונושעה,contribution:צבי (OPOC),803,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
77c59a15-bb0f-4d46-b881-62030a0250aa,הבן יקיר לי,contribution:צבי (OPOC),417,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
42438fbb-59ac-4cf7-96a7-52bfe943b574,הדעת טוב ורע לא תאכל,contribution:צבי (OPOC),1254,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
7bd3ab98-b415-4369-8a87-cd187f3af9b4,הדר יצחק,contribution:צבי (OPOC),417,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d0add856-f0d4-427c-853e-169f8d9bfe40,הודו ליהוה כי טוב כי לעולם חסדו,contribution:צבי (OPOC),408,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c2852209-5219-4d23-8170-177f7de8948b,הנה בנך יוסף בא אליך,contribution:צבי (OPOC),352,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
b2d633b3-d78a-416d-8312-eb097032a811,הנה יום בא,contribution:צבי (OPOC),119,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
8420ac1f-7e62-466a-90b4-2bc3395963f0,הנשאו פתחי עולם ויבוא מלך הכבוד,contribution:צבי (OPOC),1158,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
fc156d65-2e7a-4711-808c-791acdd3201f,העולם הזה,contribution:צבי (OPOC),168,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
cc58b117-cc55-4647-8393-5cd36624a479,הפיר עצת גוים,contribution:צבי (OPOC),914,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
dbd1ee0b-cc00-4b27-b82c-1e09241a03e4,הצדיק,contribution:צבי (OPOC),209,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c99de94f-2ea6-4e76-a4ca-46c86f285332,הקשיבה יהוה,contribution:צבי (OPOC),448,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d04c241f-d89f-49ba-8bd8-393732775a16,הרואה,contribution:צבי (OPOC),217,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
34de7151-326d-4d33-985b-1efc8872cb97,ואהיה תמים,contribution:צבי (OPOC),517,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c3efda19-0317-47c3-87c8-ba2cae28db1b,ואין מבלעדי,contribution:צבי (OPOC),223,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
0aaf6980-786d-40ae-86af-65b8252212ea,ואמונתי וחסדי עמו,contribution:צבי (OPOC),717,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
947c2c9e-91e7-4c59-94b4-cdec63ae26bd,ובוטח ביהוה ישגב,contribution:צבי (OPOC),374,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
ce8e3fe3-d5d2-4cb3-805c-92823056fa51,וגר זאב עם כבש,contribution:צבי (OPOC),651,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
633b4338-6e8b-4bcc-8b24-3ad6ed7d254a,והיה יום אחד,contribution:צבי (OPOC),95,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
70f5d1c4-0b97-4ac0-bf08-73903f3c5a7e,והכן לבבם,contribution:צבי (OPOC),155,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
fdaf560b-1130-40ef-a3aa-a5077b91319f,והנה אנכי עמך,contribution:צבי (OPOC),277,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
d5f8694a-17f2-4387-b219-7e89e002c1a2,והנה טוב מאד,contribution:צבי (OPOC),128,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
ec1a82f1-cf95-4b7b-88ec-96d0b7d8b47c,והנה רכב וסוסי אש,contribution:צבי (OPOC),731,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
06e0bf5d-8d0a-4347-b6aa-c1839cee80d9,וחסדיך כי מעולם המה,contribution:צבי (OPOC),374,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
41c9b819-c67a-4fbe-aa27-5d9984214b41,ויבאו בני ישראל בתוך הים,contribution:צבי (OPOC),1111,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
353ea785-5edd-45fd-8d0d-426ef72e9429,ויבכו בכי גדול,contribution:צבי (OPOC),119,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
74755785-e860-4b51-a006-b0fde6a26bff,ויברך אתו,contribution:צבי (OPOC),645,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
c5c04064-a030-4eab-a742-809d61a4e642,וידעתם,contribution:צבי (OPOC),530,True,3,,,False,False,research_vocabulary,rule:contribution:צבי (OPOC),medium,
5fee8294-38d3-4899-b446-caa9720844b9,תחיית המתים,auto:תיעוד אירועים wp36285,1323,True,3,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp36285,high,
fd9d1fc9-64d9-4ae4-a525-bc3cc1e03b17,ימות המשיח,auto:תיעוד אירועים wp21354,819,True,3,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
822a62ab-6680-422e-9440-fc60110e7639,שבועות,auto:תיעוד אירועים wp11557,784,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp11557,high,
240cb2dd-3717-4eab-ac46-f8e696502897,נבצרות,auto:תיעוד אירועים wp16571,748,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp16571,high,
2f215ddf-c5d7-4d07-8472-d331aa70e4a8,אגס,auto:תיעוד אירועים wp19647,64,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
409b507d-8498-4b5e-9080-d0160c97a27d,ארבה,auto:תיעוד אירועים wp19647,208,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
ca0a8558-fe95-4112-85b1-32398660fdb3,שכחה,auto:תיעוד אירועים wp16571,333,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp16571,high,
6b36d9a6-7dd0-4ad0-88c8-3fcf75fdad6d,בור,auto:תיעוד אירועים wp20809,208,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp20809,high,
a505365c-8e7c-48f4-a04f-d2fe582ecb00,זרע,auto:תיעוד אירועים wp19647,277,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
f3006788-940c-4a7a-8892-dc353b797d60,חמדיה,auto:תיעוד אירועים wp19647,67,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
9b150dbb-7ab7-4a61-a055-770acab59e6e,מחולה,auto:תיעוד אירועים wp19647,89,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
45bd1a73-d58c-4dc4-8fe3-1f612acd9aa7,מסדה,auto:תיעוד אירועים wp19647,109,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
3662eef3-9cf7-4a4f-b7dc-b05fd398a51d,מסכת,auto:תיעוד אירועים wp19647,520,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
6bfde3eb-d642-4bd4-953a-e2eb906b6e71,פירות,auto:תיעוד אירועים wp19647,696,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp19647,high,
db38242e-59f1-4404-a3ad-d5d1bae638bf,הסבירות,auto:תיעוד אירועים wp21354,683,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
40b5806d-b0ed-421a-9f7e-2f6f469732d4,ויריצוהו,auto:תיעוד אירועים wp21354,333,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
9896b3cc-ab73-4735-8c7e-eda3edd94f4e,לוט,auto:תיעוד אירועים wp21354,45,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
29f040eb-ed2a-4fa5-9735-539fda80d5e4,מרדכי,auto:תיעוד אירועים wp21354,274,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
3b9a5de8-91de-4a3f-b4ad-683150b6c5d4,סינוואר,auto:תיעוד אירועים wp21354,333,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
1852a735-f3f8-4433-908b-c544ab7f0116,איטליה,auto:תיעוד אירועים wp26480,65,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp26480,high,
559e5598-348c-4ffc-a155-afddb1296d6a,זוג,auto:תיעוד אירועים wp16571,16,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp16571,high,
0d0238c5-d485-4c2d-a01c-2cb5bb20202f,בבואה,auto:תיעוד אירועים wp16571,16,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp16571,high,
0412de19-75b2-46f4-a5b5-490306825346,ליאור,auto:תיעוד אירועים wp27450,247,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp27450,high,
ebd34a8b-86bd-4dd9-8242-da4f4f6a4b37,דרקון,auto:תיעוד אירועים wp21354,360,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp21354,high,
3dc16f1b-81d5-46fe-a28d-31c562c65855,כופרים,auto:תיעוד אירועים wp22226,356,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp22226,high,
5df84e69-ca63-4b17-842f-f3ba6ff79a54,לילה,auto:תיעוד אירועים wp27374,75,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp27374,high,
4d041e71-33f1-414e-a550-48ff77620096,דויד,auto:תיעוד אירועים wp16571,24,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp16571,high,
3acb33f6-7162-46fd-b506-d1be1fe1e543,ככר,auto:תיעוד אירועים wp27754,240,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp27754,high,
d6896a94-b061-47af-92c0-5c28eb31928a,וישב,auto:תיעוד אירועים wp27754,318,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp27754,high,
bdf20325-1225-42d8-b089-a43895f38af3,ביבי,auto:תיעוד אירועים wp16571,24,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp16571,high,
64322dd1-2d62-46bd-ac4c-8dc857cf81d0,זהב,auto:תיעוד אירועים wp27374,14,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp27374,high,
5ceb14c2-3530-4361-adbd-6c5ef9a979c0,חמינאי,auto:תיעוד אירועים wp27754,119,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp27754,high,
49e7f2eb-e74a-4b90-b076-ed37e7c25db9,ההשגחה,auto:תיעוד אירועים wp28180,326,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp28180,high,
1e5cf2ca-9af2-4205-9089-ccbd2244e0f2,חשכה,auto:תיעוד אירועים wp28180,333,True,1,,,True,True,thematic_corpus,rule:auto:תיעוד אירועים wp28180,high,
