id,phrase,ragil,is_verified,subcategory,corpus_role,display_access,claim_subtype
0e9e29c4-ed7c-47da-8373-c8fe5287fba7,ביאת אליהו והמשיח האמיתי בהיסח הדעת,1864,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
f5f6efd1-3611-4df4-86e6-48eb2aed3c9c,אתה תהיה המשיח האמיתי האחרון,1925,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
a3d00e05-eecb-4e5c-b944-91ee44afbf87,מלכות המשיח האמיתית האחרונה,2000,true,B_research_about_messiah,thematic_corpus,public_expanded,research_phrase
8d042206-4f9f-4887-87ca-c064ae2a792b,משיח בשמן קדשו בדרגת יחידה 111110,2015,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
29b51efd-a7b6-4123-ad92-63248e6df9ff,אתה תהיה מלך המשיח האמיתי האחרון,2015,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
9e7d5f8d-292d-4019-a754-709ef91723ce,משיח יהוה בשמן קדשו בדרגת יחידה 111110,2015,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
34963353-2e06-40b0-b4cc-a66163a5526f,הפתעת המשיח האמיתי האחרון,2054,true,B_research_about_messiah,thematic_corpus,public_expanded,research_phrase
b9cebce9-f3c8-4167-9cc6-34b903aaec8b,יום ביאת המשיח האמיתי עשרה בטבת,2286,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
f50b84b3-ec4b-4904-a710-5860590ebe91,משיח יהוה יקבל דרגת יחידה 11111-לפי אחת,2448,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
3c3bc69d-f260-4f30-abd2-6ae3b831cf20,צמח דוד מצפה ל22 12 -4340-גדול,2660,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
680e8248-7251-4bcf-b5c2-7524d6426c8a,זמן ביאת המשיח בספר דניאל פרק יב 1290 1335 - סת,2660,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
9a9af1c4-7f7e-4658-a60a-0fd7596d14ba,ביאת המשיח 1335 1290- לפי אחד - אתבש,2660,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
d53cbef2-a526-44a2-9ece-b3715683db4c,סוד יעקב שנת התגלות המשיח האמיתי,2675,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
b905f702-02d2-46b5-b6d2-47a098c588c4,המשיח האמיתי יפתיע את עם ישראל בעתה,2928,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
1fdd3af2-5c68-4b40-abec-50d81f08e9f8,ביאת המשיח האמיתי האחרון ו 120 בימינו,2936,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
713621dd-bf97-4333-954f-226a1d7f7591,3960 המשיח האמיתי האחרון - מסתתר גדול =- 2440- אטבח,3500,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
f08b4644-2d90-4c10-9b06-0c34839ce3a1,המשיח האמיתי בימינו ∆,3586,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
8e305a8f-1225-4edf-a10f-606d2e2b28ca,צמח דוד יקבל דרגת יחידה 11111 ב22 12 -לפי אחת -פי 5,3630,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
ea4f1213-0e8d-4c9d-933e-78eb26964835,דוד יקבל דרגת יחידה 11111 בעשירי בטבת,3850,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
f741f7f8-da50-4c3c-8c91-2b5d9cb5e635,המשיח האמיתי 5 יבוא מכי ליהוה המלוכה,5330,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
18e56c0c-ea96-4833-8f38-e8807fd28525,המשיח האמיתי האחרון יתגלה בעת ההיא ∆,7760,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
c6ebaeb0-79af-49e9-b80e-b5cdb6f3ed5d,המשיח יקבל דרגת יחידה 11111 ב22 12 -לפי אחת -פי 5,51400,false,B_research_about_messiah,research_vocabulary,deep_research_candidate,research_phrase
0bcfd49d-797f-4035-9a84-7a7eaec9b173,יהוה ימלך לעולם ועד,382,true,C_biblical_source_quote,public_core,public_default,biblical_text
b684a957-1763-46d9-a10a-b2ef32435d3f,יהוה מלך יהוה מלך יהוה ימלך לעולם ועד,614,false,C_biblical_source_quote,thematic_corpus,public_expanded,biblical_text
646aa48d-8104-488a-bed1-ba93c41d0630,אשרי המחכה ל1335 -רת,644,false,C_biblical_source_quote,thematic_corpus,public_expanded,biblical_text
98e9915f-ccb0-4d8c-a48d-39efbca12b0f,יהוה ימלך לעלם ועד אתבש 1290 מילוי,644,false,C_biblical_source_quote,thematic_corpus,public_expanded,biblical_text
548c43d2-5480-4777-8079-5d57ffcf1397,יהוה ימלך לעלם ועד אתבש 1335מדבר רבה,644,false,C_biblical_source_quote,thematic_corpus,public_expanded,biblical_text
2dc0d0a9-5cf6-4639-8ac0-e55d42d9f55a,אשרי המחכה למשיח ל1335-רת --פי 5-אחרי גדול 20160,3370,false,C_biblical_source_quote,thematic_corpus,public_expanded,biblical_text
f2f8683c-756b-4935-af80-14d63cf87a27,המלך 1335 1290,95,false,D_research_construct,archival_raw,internal_only,research_phrase
a401ee30-78c0-4738-bbaf-491440aeb95f,הקץ 1335,195,false,D_research_construct,archival_raw,internal_only,research_phrase
f5f8ba0a-002f-4356-8fc0-ab3b5a609bb0,דעת עליון 11111- מיקום,266,false,D_research_construct,archival_raw,internal_only,research_phrase
6550c1ea-5b4a-49ff-b9a3-d23144990406,סוד 474 - אחרי 1335,289,false,D_research_construct,archival_raw,internal_only,research_phrase
ce4cdffb-a221-4a3a-8a77-895c149159cd,644 המשיח האמיתי - אות שלישית,644,false,D_research_construct,archival_raw,internal_only,research_phrase
0c79ed05-dadc-49e7-bd17-00a641f330c7,11111 דרגת היחידה לצמח דוד - לפי אחד,644,false,D_research_construct,archival_raw,internal_only,research_phrase
8fa9e3dd-42a4-4bf5-8869-0838678a4221,דרגת היחידה 11111,649,false,D_research_construct,archival_raw,internal_only,research_phrase
63d52753-6d29-493e-acc1-82e39cfcb6de,כעס המציאות 1118 1335 4960 671 702,702,false,D_research_construct,archival_raw,internal_only,research_phrase
f21c4df9-977d-4b54-a618-caabb96eded2,הוא ילי קאזה בלנקה מרוקו לפני 1335,718,false,D_research_construct,archival_raw,internal_only,research_phrase
a554182b-9089-4bc4-b5b5-601007600349,המלחמה תחל השנה בסיון לפני פ"ר- לפני ב"ח 1335,775,false,D_research_construct,archival_raw,internal_only,research_phrase
69dde4a0-6f70-42f5-b585-5c58be20eb17,גואל עתיק יומין לפני 1290 מילוי,1139,false,D_research_construct,archival_raw,internal_only,research_phrase
bcb1da81-dd3c-46d2-b057-3cfb3629a9d1,סוד דניאל הנביא 1335- סת - לפי אחת,1335,false,D_research_construct,archival_raw,internal_only,research_phrase
aefcfc94-6a02-4ff9-af98-3b40103ca28c,צמח דוד ב1335-אתבש -לפי אחד,1335,false,D_research_construct,archival_raw,internal_only,research_phrase
5d797b92-41b8-47da-8aad-6903b280322c,1335- מילוי ללא -לפי אחד,1820,false,D_research_construct,archival_raw,internal_only,research_phrase
87d3e5af-2ebc-4337-9f8f-67205566eb12,סוד יהוה המספר 1335 בספר דניאל - לפי אחת,2015,false,D_research_construct,archival_raw,internal_only,research_phrase
b54029f9-9f7f-4148-bb03-961e2646cb56,סודך 1290 ו1335-אתבש לפי אחד,2015,false,D_research_construct,archival_raw,internal_only,research_phrase
5a273c6a-984e-4519-b096-932bf4c4b649,11111 דרגת מלך-לפי אחת,2015,false,D_research_construct,archival_raw,internal_only,research_phrase
c582a964-5b96-4936-a602-a7de9b9ff541,אבקר בהילכך ב22 12 - לפני - לפי אחת,2212,false,D_research_construct,archival_raw,internal_only,research_phrase
20a2993c-2afb-41b9-907f-a619233a3b86,הגאלה האחרונה 1335- אתבש,2212,false,D_research_construct,archival_raw,internal_only,research_phrase
612a4337-3c28-4bc1-aefb-83660dd4ac9e,המלך 1335 1290- לפני 4340- איק בכר לפי- אחד,2212,false,D_research_construct,archival_raw,internal_only,research_phrase
5298a246-499a-46f6-804a-d0f31ffe2dbb,1335 1290 22 12 - רת -7810-גדול ומלים -1202- סת,2212,false,D_research_construct,archival_raw,internal_only,research_phrase
f333e9e9-5bea-4447-b208-867e84db5d02,11111 דרגת היחידה- לפי אחת,2701,false,D_research_construct,archival_raw,internal_only,research_phrase
c47cb51e-a3a9-49d8-adf4-76767e32bf49,התגלות אליהו הנביא פלאית ב22 12 - לפי אחד,3245,false,D_research_construct,archival_raw,internal_only,research_phrase
2dc04292-8635-45dc-afc4-b6436277d153,דרגת היחידה דרגת הנבואה 11111 - לפי אחת,3370,false,D_research_construct,archival_raw,internal_only,research_phrase
13f53193-af50-446c-bc2f-2868958f0ad4,סוד המשיח האחרון 1335-גדול -לפי-אחת,3370,false,D_research_construct,archival_raw,internal_only,research_phrase
283182dc-eda2-42be-b2a5-898419abf37a,יהיה דרגת היחידה 11111 -אטבח,3370,false,D_research_construct,archival_raw,internal_only,research_phrase
b5b79781-8a69-4164-807b-f140f51fb083,התגלות צמח דוד ב22 12 - מסתתר לפי אחת,3580,false,D_research_construct,archival_raw,internal_only,research_phrase
